VariableCode,RegionCode,YearCode,AggValue
rgdpna,BMU,1993,1382.94665527344000000
rgdpna,BMU,1994,1404.80065917969000000
rgdpna,BMU,1995,1480.60656738281000000
rgdpna,BMU,1996,1537.97326660156000000
rgdpna,BMU,1997,1608.80847167969000000
rgdpna,BMU,1998,1671.71008300781000000
rgdpna,BMU,1999,1728.37817382813000000
rgdpna,BMU,2000,1779.94616699219000000
rgdpna,BMU,2001,1895.98193359375000000
rgdpna,BMU,2002,1867.02746582031000000
rgdpna,BRB,1960,2051.09790039063000000
rgdpna,BRB,1961,2198.10693359375000000
rgdpna,BRB,1962,2306.33154296875000000
rgdpna,BRB,1963,2201.07812500000000000
rgdpna,BRB,1964,2286.56079101563000000
rgdpna,BRB,1965,2521.36230468750000000
rgdpna,BRB,1966,2595.43774414063000000
rgdpna,BRB,1967,2983.84790039063000000
rgdpna,BRB,1968,3230.13867187500000000
rgdpna,BRB,1969,3537.67089843750000000
rgdpna,BRB,1970,3900.97583007813000000
rgdpna,BRB,1971,4053.61035156250000000
rgdpna,BRB,1972,4105.24511718750000000
rgdpna,BRB,1973,4160.28417968750000000
rgdpna,BRB,1974,3966.79614257813000000
rgdpna,BRB,1975,3891.42700195313000000
rgdpna,BRB,1976,4062.64965820313000000
rgdpna,BRB,1977,4208.90527343750000000
rgdpna,BRB,1978,4415.14160156250000000
rgdpna,BRB,1979,4763.93750000000000000
rgdpna,BRB,1980,4973.55078125000000000
rgdpna,BRB,1981,4879.05322265625000000
rgdpna,BRB,1982,4639.97998046875000000
rgdpna,DOM,1959,5823.76416015625000000
rgdpna,DOM,1960,6498.27246093750000000
rgdpna,DOM,1961,6379.46386718750000000
rgdpna,DOM,1962,7561.89648437500000000
rgdpna,DOM,1963,8065.84912109375000000
rgdpna,DOM,1964,8587.44335937500000000
rgdpna,DOM,1965,7657.78125000000000000
rgdpna,DOM,1966,8519.21484375000000000
rgdpna,DOM,1967,8722.21289062500000000
rgdpna,DOM,1968,8720.35937500000000000
rgdpna,DOM,1969,9578.21484375000000000
rgdpna,DOM,1970,11258.41699218750000000
rgdpna,DOM,1971,12482.40527343750000000
rgdpna,DOM,1972,13779.90820312500000000
rgdpna,DOM,1973,15557.15429687500000000
rgdpna,DOM,1974,16490.87109375000000000
rgdpna,DOM,1975,17347.28515625000000000
rgdpna,DOM,1976,18514.43164062500000000
rgdpna,DOM,1977,19436.02148437500000000
rgdpna,DOM,1978,19852.85937500000000000
rgdpna,DOM,1979,20751.71484375000000000
rgdpna,DOM,1980,22406.18164062500000000
rgdpna,DOM,1981,23364.91015625000000000
rgdpna,DOM,1982,23762.04296875000000000
rgdpna,DOM,1983,24861.73828125000000000
rgdpna,DOM,1984,25173.22851562500000000
rgdpna,DOM,1985,24638.91796875000000000
rgdpna,DOM,1986,25506.69921875000000000
rgdpna,DOM,1987,28087.30664062500000000
rgdpna,DOM,1988,28692.85742187500000000
rgdpna,DOM,1989,29955.49804687500000000
rgdpna,DOM,1990,28456.39843750000000000
rgdpna,DOM,1991,28675.42773437500000000
rgdpna,DOM,1992,31690.14843750000000000
rgdpna,DOM,1993,33978.93359375000000000
rgdpna,DOM,1994,34761.57812500000000000
rgdpna,DOM,1995,36671.27343750000000000
rgdpna,DOM,1996,39286.43750000000000000
rgdpna,DOM,1997,42431.02734375000000000
rgdpna,DOM,1998,45405.71875000000000000
rgdpna,DOM,1999,48454.77734375000000000
rgdpna,DOM,2000,51195.72265625000000000
rgdpna,DOM,2001,52121.97265625000000000
rgdpna,DOM,2002,55138.92187500000000000
rgdpna,ECU,1950,6748.36865234375000000
rgdpna,ECU,1951,6884.96972656250000000
rgdpna,ECU,1952,7681.62744140625000000
rgdpna,ECU,1953,7948.27294921875000000
rgdpna,ECU,1954,8702.31152343750000000
rgdpna,ECU,1955,9102.82617187500000000
rgdpna,ECU,1956,9406.89941406250000000
rgdpna,ECU,1957,9760.69726562500000000
rgdpna,ECU,1958,10027.61523437500000000
rgdpna,ECU,1959,10507.08496093750000000
rgdpna,ECU,1960,11089.27929687500000000
rgdpna,ECU,1961,11657.54003906250000000
rgdpna,ECU,1962,12230.99121093750000000
rgdpna,ECU,1963,12488.62109375000000000
rgdpna,ECU,1964,13413.68457031250000000
rgdpna,ECU,1965,13852.99316406250000000
rgdpna,ECU,1966,14191.49121093750000000
rgdpna,ECU,1967,15166.00292968750000000
rgdpna,ECU,1968,15777.15722656250000000
rgdpna,ECU,1969,16145.16015625000000000
rgdpna,ECU,1970,17187.69921875000000000
rgdpna,ECU,1971,18264.11718750000000000
rgdpna,ECU,1972,20898.06054687500000000
rgdpna,ECU,1973,26191.08007812500000000
rgdpna,ECU,1974,27879.19726562500000000
rgdpna,ECU,1975,29434.81054687500000000
rgdpna,ECU,1976,32150.16796875000000000
rgdpna,ECU,1977,34251.09375000000000000
rgdpna,ECU,1978,36508.56250000000000000
rgdpna,ECU,1979,38444.47265625000000000
rgdpna,ECU,1980,40330.66406250000000000
rgdpna,ECU,1981,41920.97265625000000000
rgdpna,ECU,1982,42418.74609375000000000
rgdpna,ECU,1983,41222.12109375000000000
rgdpna,ECU,1984,42954.49609375000000000
rgdpna,ECU,1985,44819.92187500000000000
rgdpna,ECU,1986,46208.33593750000000000
rgdpna,ECU,1987,43443.52734375000000000
rgdpna,ECU,1988,48013.10937500000000000
rgdpna,ECU,1989,48136.87109375000000000
rgdpna,ECU,1990,49594.67578125000000000
rgdpna,ECU,1991,52082.73046875000000000
rgdpna,ECU,1992,53939.96093750000000000
rgdpna,ECU,1993,55035.77343750000000000
rgdpna,ECU,1994,57624.55859375000000000
rgdpna,ECU,1995,58632.06640625000000000
rgdpna,ECU,1996,60040.42578125000000000
rgdpna,ECU,1997,62472.62500000000000000
rgdpna,ECU,1998,63794.29687500000000000
rgdpna,ECU,1999,60292.84375000000000000
rgdpna,BDI,1960,1502.54345703125000000
rgdpna,BDI,1961,1288.34338378906000000
rgdpna,BDI,1962,1397.37963867188000000
rgdpna,BDI,1963,1480.56103515625000000
rgdpna,BDI,1964,1577.27770996094000000
rgdpna,BDI,1965,1654.37805175781000000
rgdpna,BDI,1966,1721.23742675781000000
rgdpna,BDI,1967,1965.33715820313000000
rgdpna,BDI,1968,1959.11840820313000000
rgdpna,BDI,1969,1923.50048828125000000
rgdpna,BDI,1970,2368.49804687500000000
rgdpna,BDI,1971,2445.42700195313000000
rgdpna,BDI,1972,2299.16113281250000000
rgdpna,BDI,1973,2457.84082031250000000
rgdpna,BDI,1974,2444.81542968750000000
rgdpna,BDI,1975,2445.31909179688000000
rgdpna,BDI,1976,2699.56616210938000000
rgdpna,BDI,1977,2943.84619140625000000
rgdpna,BDI,1978,3087.23339843750000000
rgdpna,BDI,1979,3137.49975585938000000
rgdpna,BDI,1980,3080.28881835938000000
rgdpna,BDI,1981,3416.43017578125000000
rgdpna,BDI,1982,3401.71362304688000000
rgdpna,BDI,1983,3507.46411132813000000
rgdpna,BDI,1984,3503.97387695313000000
rgdpna,BDI,1985,3913.44604492188000000
rgdpna,BDI,1986,4062.91430664063000000
rgdpna,BDI,1987,4229.25781250000000000
rgdpna,BDI,1988,4436.17285156250000000
rgdpna,BDI,1989,4501.97802734375000000
rgdpna,BDI,1990,4659.53955078125000000
rgdpna,BDI,1991,4908.05566406250000000
rgdpna,BDI,1992,4996.68164062500000000
rgdpna,BDI,1993,4645.49023437500000000
rgdpna,BDI,1994,4502.19628906250000000
rgdpna,BDI,1995,4186.09130859375000000
rgdpna,BDI,1996,3825.76416015625000000
rgdpna,BDI,1997,3840.28637695313000000
rgdpna,BDI,1998,4012.69750976563000000
rgdpna,BDI,1999,3972.58837890625000000
rgdpna,BDI,2000,3936.81054687500000000
rgdpna,BDI,2001,4019.50366210938000000
rgdpna,BDI,2002,4200.35888671875000000
rgdpna,BEL,1950,65790.76562500000000000
rgdpna,BEL,1951,68265.61718750000000000
rgdpna,BEL,1952,69926.57812500000000000
rgdpna,BEL,1953,72236.12500000000000000
rgdpna,BEL,1954,75420.75781250000000000
rgdpna,BEL,1955,78100.45312500000000000
rgdpna,BEL,1956,80560.12500000000000000
rgdpna,BEL,1957,82126.71093750000000000
rgdpna,BEL,1958,81690.92968750000000000
rgdpna,BEL,1959,84564.67187500000000000
rgdpna,BEL,1960,89396.94531250000000000
rgdpna,BEL,1961,93923.37500000000000000
rgdpna,BEL,1962,98902.44531250000000000
rgdpna,BEL,1963,103202.54687500000000000
rgdpna,BEL,1964,110444.83593750000000000
rgdpna,BEL,1965,114292.29687500000000000
rgdpna,BEL,1966,117687.11718750000000000
rgdpna,BEL,1967,122213.54687500000000000
rgdpna,BEL,1968,127871.57812500000000000
rgdpna,BEL,1969,135792.82812500000000000
rgdpna,BEL,1970,144845.68750000000000000
rgdpna,BEL,1971,150281.78125000000000000
rgdpna,BEL,1972,158180.04687500000000000
rgdpna,BEL,1973,167864.35937500000000000
rgdpna,BEL,1974,174914.04687500000000000
rgdpna,BEL,1975,172592.93750000000000000
rgdpna,BEL,1976,182349.18750000000000000
rgdpna,BEL,1977,183490.93750000000000000
rgdpna,BEL,1978,188705.59375000000000000
rgdpna,BEL,1979,193123.29687500000000000
rgdpna,BEL,1980,201774.25000000000000000
rgdpna,BEL,1981,201210.73437500000000000
rgdpna,BEL,1982,202407.90625000000000000
rgdpna,BEL,1983,203039.10937500000000000
rgdpna,BEL,1984,208046.82812500000000000
rgdpna,BEL,1985,211483.32812500000000000
rgdpna,BEL,1986,215338.17187500000000000
rgdpna,BEL,1987,220305.28125000000000000
rgdpna,BEL,1988,230710.76562500000000000
rgdpna,BEL,1989,238714.50000000000000000
rgdpna,BEL,1990,246203.93750000000000000
rgdpna,BEL,1991,250717.03125000000000000
rgdpna,BEL,1992,254554.65625000000000000
rgdpna,BEL,1993,252106.15625000000000000
rgdpna,BEL,1994,260241.54687500000000000
rgdpna,BEL,1995,266447.68750000000000000
rgdpna,BEL,1996,270243.15625000000000000
rgdpna,BEL,1997,280337.06250000000000000
rgdpna,BEL,1998,285744.53125000000000000
rgdpna,BEL,1999,295859.21875000000000000
rgdpna,BEL,2000,306716.43750000000000000
rgdpna,BEL,2001,309193.90625000000000000
rgdpna,BEL,2002,313397.93750000000000000
rgdpna,COD,1950,10562.48144531250000000
rgdpna,COD,1951,12106.49902343750000000
rgdpna,COD,1952,12974.29394531250000000
rgdpna,COD,1953,14296.90820312500000000
rgdpna,COD,1954,14929.34960937500000000
rgdpna,COD,1955,15887.17578125000000000
rgdpna,COD,1956,16778.79492187500000000
rgdpna,COD,1957,16945.48632812500000000
rgdpna,COD,1958,16579.63281250000000000
rgdpna,COD,1959,16937.76562500000000000
rgdpna,COD,1960,18483.63281250000000000
rgdpna,COD,1961,16535.64453125000000000
rgdpna,COD,1962,18891.21093750000000000
rgdpna,COD,1963,19386.30468750000000000
rgdpna,COD,1964,19466.43945312500000000
rgdpna,COD,1965,19060.47460937500000000
rgdpna,COD,1966,20229.60937500000000000
rgdpna,COD,1967,19998.75000000000000000
rgdpna,COD,1968,21289.09570312500000000
rgdpna,COD,1969,22972.17968750000000000
rgdpna,COD,1970,22914.91601562500000000
rgdpna,COD,1971,24707.96484375000000000
rgdpna,COD,1972,24847.55859375000000000
rgdpna,COD,1973,26847.58789062500000000
rgdpna,COD,1974,28476.97656250000000000
rgdpna,COD,1975,25644.20117187500000000
rgdpna,COD,1976,23930.57617187500000000
rgdpna,COD,1977,23757.28710937500000000
rgdpna,COD,1978,22498.78320312500000000
rgdpna,COD,1979,22431.27734375000000000
rgdpna,COD,1980,22971.32617187500000000
rgdpna,AZE,1990,33791.80078125000000000
rgdpna,AZE,1991,33555.25781250000000000
rgdpna,AZE,1992,25971.76953125000000000
rgdpna,AZE,1993,19972.19921875000000000
rgdpna,AZE,1994,16046.71289062500000000
rgdpna,AZE,1995,14150.59375000000000000
rgdpna,AZE,1996,14328.18945312500000000
rgdpna,AZE,1997,15160.09863281250000000
rgdpna,AZE,1998,16670.98242187500000000
rgdpna,AZE,1999,17904.02539062500000000
rgdpna,AZE,2000,19890.35742187500000000
rgdpna,AZE,2001,21859.95898437500000000
rgdpna,AZE,2002,24170.15039062500000000
rgdpna,BEN,1959,2041.56469726563000000
rgdpna,BEN,1960,2170.87377929688000000
rgdpna,BEN,1961,2199.00927734375000000
rgdpna,BEN,1962,2118.04956054688000000
rgdpna,BEN,1963,2236.06909179688000000
rgdpna,BEN,1964,2329.94628906250000000
rgdpna,BEN,1965,2452.26782226563000000
rgdpna,BEN,1966,2539.25170898438000000
rgdpna,BEN,1967,2713.53588867188000000
rgdpna,BEN,1968,2854.68701171875000000
rgdpna,BEN,1969,3015.97607421875000000
rgdpna,BEN,1970,3071.99804687500000000
rgdpna,BEN,1971,3135.98974609375000000
rgdpna,BEN,1972,3443.95239257813000000
rgdpna,BEN,1973,3592.36279296875000000
rgdpna,BEN,1974,3836.48437500000000000
rgdpna,BEN,1975,3573.94311523438000000
rgdpna,BEN,1976,3624.53417968750000000
rgdpna,BEN,1977,3781.62719726563000000
rgdpna,BEN,1978,3761.57470703125000000
rgdpna,BEN,1979,4062.82568359375000000
rgdpna,BEN,1980,4445.44482421875000000
rgdpna,BEN,1981,4695.45458984375000000
rgdpna,BEN,1982,5201.74707031250000000
rgdpna,BEN,1983,4975.68261718750000000
rgdpna,BEN,1984,5370.25976562500000000
rgdpna,BEN,1985,5774.57275390625000000
rgdpna,BEN,1986,5898.63720703125000000
rgdpna,BEN,1987,5810.15820312500000000
rgdpna,BEN,1988,5986.46435546875000000
rgdpna,BEN,1989,5944.10595703125000000
rgdpna,GIN,1959,3221.24682617188000000
rgdpna,GIN,1960,3700.70703125000000000
rgdpna,GIN,1961,4003.90991210938000000
rgdpna,GIN,1962,4056.65405273438000000
rgdpna,GIN,1963,4098.26171875000000000
rgdpna,GIN,1964,3796.13183593750000000
rgdpna,GIN,1965,3967.65161132813000000
rgdpna,GIN,1966,4067.28515625000000000
rgdpna,GIN,1967,3982.02465820313000000
rgdpna,GIN,1968,4007.14599609375000000
rgdpna,GIN,1969,3924.32080078125000000
rgdpna,GIN,1970,3575.76806640625000000
rgdpna,GIN,1971,3767.63720703125000000
rgdpna,GIN,1972,3854.86474609375000000
rgdpna,GIN,1973,3915.28173828125000000
rgdpna,GIN,1974,4120.84277343750000000
rgdpna,GIN,1975,4239.39599609375000000
rgdpna,GIN,1976,4575.29882812500000000
rgdpna,GIN,1977,4421.88574218750000000
rgdpna,GIN,1978,4722.40917968750000000
rgdpna,GIN,1979,4665.36865234375000000
rgdpna,GIN,1980,4786.73339843750000000
rgdpna,GIN,1981,4815.91992187500000000
rgdpna,GIN,1982,4902.60644531250000000
rgdpna,GIN,1983,4966.34082031250000000
rgdpna,GIN,1984,5035.87011718750000000
rgdpna,GIN,1985,5287.66015625000000000
rgdpna,GIN,1986,5452.32031250000000000
rgdpna,GIN,1987,5632.24316406250000000
rgdpna,GIN,1988,5987.53173828125000000
rgdpna,GIN,1989,6227.24121093750000000
rgdpna,GIN,1990,6496.51074218750000000
rgdpna,GIN,1991,6591.02343750000000000
rgdpna,GIN,1992,6806.71484375000000000
rgdpna,GIN,1993,7150.35156250000000000
rgdpna,GIN,1994,7436.41308593750000000
rgdpna,GIN,1995,7784.44091796875000000
rgdpna,GIN,1996,8185.87353515625000000
rgdpna,GIN,1997,8610.00585937500000000
rgdpna,GIN,1998,9004.78320312500000000
rgdpna,GIN,1999,9410.94238281250000000
rgdpna,GIN,2000,9682.43554687500000000
rgdpna,GIN,2001,10040.68652343750000000
rgdpna,GIN,2002,10562.80175781250000000
rgdpna,GNB,1960,1194.79833984375000000
rgdpna,GNB,1961,1234.33691406250000000
rgdpna,GNB,1962,1190.16625976563000000
rgdpna,GNB,1963,1377.21020507813000000
rgdpna,GNB,1964,1350.17492675781000000
rgdpna,GNB,1965,1357.29516601563000000
rgdpna,GNB,1966,1122.46069335938000000
rgdpna,GNB,1967,1242.43591308594000000
rgdpna,GNB,1968,1271.60644531250000000
rgdpna,GNB,1969,1315.34912109375000000
rgdpna,GNB,1970,1009.99444580078000000
rgdpna,GNB,1971,970.49389648437500000
rgdpna,GNB,1972,1032.36157226563000000
rgdpna,GNB,1973,1043.81958007813000000
rgdpna,GNB,1974,1091.40991210938000000
rgdpna,GNB,1975,1177.03735351563000000
rgdpna,GNB,1976,1235.22363281250000000
rgdpna,GNB,1977,1146.65722656250000000
rgdpna,GNB,1978,1297.16796875000000000
rgdpna,GNB,1979,1323.03540039063000000
rgdpna,GNB,1980,1111.97619628906000000
rgdpna,GNB,1981,1106.44396972656000000
rgdpna,GNB,1982,1152.91455078125000000
rgdpna,GNB,1983,1113.71545410156000000
rgdpna,GNB,1984,1174.96984863281000000
rgdpna,GNB,1985,1225.49353027344000000
rgdpna,GNB,1986,1213.23864746094000000
rgdpna,GNB,1987,1281.68395996094000000
rgdpna,GNB,1988,1370.12048339844000000
rgdpna,GNB,1989,1431.77294921875000000
rgdpna,GNB,1990,1479.01306152344000000
rgdpna,GNB,1991,1523.38635253906000000
rgdpna,GNB,1992,1539.40026855469000000
rgdpna,GNB,1993,1570.97326660156000000
rgdpna,GNB,1994,1620.50927734375000000
rgdpna,GNB,1995,1692.05139160156000000
rgdpna,GNB,1996,1769.82543945313000000
rgdpna,GNB,1997,1884.92553710938000000
rgdpna,GNB,1998,1373.07080078125000000
rgdpna,CAF,1975,2152.29125976563000000
rgdpna,CAF,1976,2247.85546875000000000
rgdpna,CAF,1977,2428.61230468750000000
rgdpna,CAF,1978,2457.97973632813000000
rgdpna,CAF,1979,2397.38867187500000000
rgdpna,CAF,1980,2290.01928710938000000
rgdpna,CAF,1981,2325.46533203125000000
rgdpna,CAF,1982,2367.23437500000000000
rgdpna,CAF,1983,2222.89990234375000000
rgdpna,CAF,1984,2383.50903320313000000
rgdpna,CAF,1985,2463.03710937500000000
rgdpna,CAF,1986,2551.16381835938000000
rgdpna,CAF,1987,2425.36718750000000000
rgdpna,CAF,1988,2475.91821289063000000
rgdpna,CAF,1989,2537.20703125000000000
rgdpna,CAF,1990,2498.00488281250000000
rgdpna,CAF,1991,2527.47753906250000000
rgdpna,CAF,1992,2493.84204101563000000
rgdpna,CAF,1993,2485.15380859375000000
rgdpna,CAF,1994,2613.79614257813000000
rgdpna,CAF,1995,2748.48583984375000000
rgdpna,CAF,1996,2541.02587890625000000
rgdpna,CAF,1997,2696.55664062500000000
rgdpna,CAF,1998,2819.32104492188000000
rgdpna,CAF,1999,2986.73510742188000000
rgdpna,CAF,2000,3044.13696289063000000
rgdpna,CAF,2001,3063.32934570313000000
rgdpna,CAF,2002,3044.64355468750000000
rgdpna,CAN,1950,152236.04687500000000000
rgdpna,CAN,1951,158889.48437500000000000
rgdpna,CAN,1952,172198.20312500000000000
rgdpna,CAN,1953,180680.35937500000000000
rgdpna,CAN,1954,178652.89062500000000000
rgdpna,CAN,1955,195158.21875000000000000
rgdpna,CAN,1956,213228.42187500000000000
rgdpna,CAN,1957,218649.48437500000000000
rgdpna,CAN,1958,222263.53125000000000000
rgdpna,CAN,1959,231298.62500000000000000
rgdpna,CAN,1960,238526.71875000000000000
rgdpna,CAN,1961,245277.46875000000000000
rgdpna,CAN,1962,262154.34375000000000000
rgdpna,CAN,1963,275655.87500000000000000
rgdpna,CAN,1964,293657.87500000000000000
rgdpna,CAN,1965,312785.03125000000000000
rgdpna,CAN,1966,334162.43750000000000000
rgdpna,CAN,1967,343163.40625000000000000
rgdpna,CAN,1968,361165.43750000000000000
rgdpna,CAN,1969,380292.59375000000000000
rgdpna,CAN,1970,390418.71875000000000000
rgdpna,CAN,1971,406494.84375000000000000
rgdpna,CAN,1972,428631.96875000000000000
rgdpna,CAN,1973,458482.75000000000000000
rgdpna,CAN,1974,475405.31250000000000000
rgdpna,CAN,1975,484071.81250000000000000
rgdpna,CAN,1976,509240.15625000000000000
rgdpna,CAN,1977,526850.87500000000000000
rgdpna,CAN,1978,547680.37500000000000000
rgdpna,CAN,1979,568519.18750000000000000
rgdpna,CAN,1980,580814.12500000000000000
rgdpna,CAN,1981,601160.68750000000000000
rgdpna,CAN,1982,583973.50000000000000000
rgdpna,CAN,1983,599844.75000000000000000
rgdpna,CAN,1984,634722.56250000000000000
rgdpna,CAN,1985,665062.75000000000000000
rgdpna,CAN,1986,681162.50000000000000000
rgdpna,CAN,1987,710133.81250000000000000
rgdpna,CAN,1988,745459.25000000000000000
rgdpna,CAN,1989,764985.81250000000000000
rgdpna,CAN,1990,766462.43750000000000000
rgdpna,CAN,1991,750426.81250000000000000
rgdpna,CAN,1992,756994.43750000000000000
rgdpna,CAN,1993,774697.12500000000000000
rgdpna,CAN,1994,811915.18750000000000000
rgdpna,CAN,1995,834717.25000000000000000
rgdpna,CAN,1996,848229.62500000000000000
rgdpna,CAN,1997,884075.12500000000000000
rgdpna,CAN,1998,920299.50000000000000000
rgdpna,CAN,1999,971208.31250000000000000
rgdpna,CAN,2000,1022034.43750000000000000
rgdpna,CAN,2001,1040265.50000000000000000
rgdpna,CAN,2002,1070688.37500000000000000
rgdpna,FRA,1950,276342.28125000000000000
rgdpna,FRA,1951,291694.62500000000000000
rgdpna,FRA,1952,301142.21875000000000000
rgdpna,FRA,1953,311770.78125000000000000
rgdpna,FRA,1954,329485.03125000000000000
rgdpna,FRA,1955,347199.28125000000000000
rgdpna,FRA,1956,364913.53125000000000000
rgdpna,FRA,1957,384989.68750000000000000
rgdpna,FRA,1958,395618.21875000000000000
rgdpna,FRA,1959,406246.78125000000000000
rgdpna,FRA,1960,439313.37500000000000000
rgdpna,FRA,1961,461751.43750000000000000
rgdpna,FRA,1962,492456.12500000000000000
rgdpna,FRA,1963,524341.75000000000000000
rgdpna,FRA,1964,558589.31250000000000000
rgdpna,FRA,1965,585751.18750000000000000
rgdpna,FRA,1966,616455.87500000000000000
rgdpna,FRA,1967,647160.56250000000000000
rgdpna,FRA,1968,675503.37500000000000000
rgdpna,FRA,1969,723922.31250000000000000
rgdpna,FRA,1970,768798.37500000000000000
rgdpna,FRA,1971,809779.93750000000000000
rgdpna,FRA,1972,846522.68750000000000000
rgdpna,FRA,1973,902477.75000000000000000
rgdpna,FRA,1974,944811.12500000000000000
rgdpna,FRA,1975,934188.12500000000000000
rgdpna,FRA,1976,975161.12500000000000000
rgdpna,FRA,1977,1010000.25000000000000000
rgdpna,FRA,1978,1049339.50000000000000000
rgdpna,FRA,1979,1085534.62500000000000000
rgdpna,FRA,1980,1103299.25000000000000000
rgdpna,FRA,1981,1114098.37500000000000000
rgdpna,FRA,1982,1141027.62500000000000000
rgdpna,FRA,1983,1155084.12500000000000000
rgdpna,FRA,1984,1172348.00000000000000000
rgdpna,FRA,1985,1191224.12500000000000000
rgdpna,FRA,1986,1218096.50000000000000000
rgdpna,FRA,1987,1247189.12500000000000000
rgdpna,FRA,1988,1305402.75000000000000000
rgdpna,FRA,1989,1360068.62500000000000000
rgdpna,FRA,1990,1395702.87500000000000000
rgdpna,FRA,1991,1410208.12500000000000000
rgdpna,FRA,1992,1431048.87500000000000000
rgdpna,FRA,1993,1421498.50000000000000000
rgdpna,FRA,1994,1453445.00000000000000000
rgdpna,FRA,1995,1483200.00000000000000000
rgdpna,CHL,1953,26198.10156250000000000
rgdpna,CHL,1954,24739.63281250000000000
rgdpna,CHL,1955,25983.92382812500000000
rgdpna,CHL,1956,26144.40820312500000000
rgdpna,CHL,1957,28159.89257812500000000
rgdpna,CHL,1958,29473.79882812500000000
rgdpna,CHL,1959,29013.55273437500000000
rgdpna,CHL,1960,32072.59375000000000000
rgdpna,CHL,1961,33616.19531250000000000
rgdpna,CHL,1962,35159.79687500000000000
rgdpna,CHL,1963,37389.44140625000000000
rgdpna,CHL,1964,38246.99609375000000000
rgdpna,CHL,1965,38590.01953125000000000
rgdpna,CHL,1966,42877.80078125000000000
rgdpna,CHL,1967,44249.88671875000000000
rgdpna,CHL,1968,45793.48828125000000000
rgdpna,CHL,1969,47508.60156250000000000
rgdpna,CHL,1970,48537.66796875000000000
rgdpna,CHL,1971,52884.33203125000000000
rgdpna,CHL,1972,52242.75390625000000000
rgdpna,CHL,1973,49335.43750000000000000
rgdpna,CHL,1974,49816.18750000000000000
rgdpna,CHL,1975,43384.83593750000000000
rgdpna,CHL,1976,44911.10546875000000000
rgdpna,CHL,1977,49338.86718750000000000
rgdpna,CHL,1978,53393.20312500000000000
rgdpna,CHL,1979,57814.96093750000000000
rgdpna,CHL,1980,62408.33984375000000000
rgdpna,CHL,1981,66285.39843750000000000
rgdpna,CHL,1982,57278.48437500000000000
rgdpna,CHL,1983,55673.51953125000000000
rgdpna,CHL,1984,58950.14453125000000000
rgdpna,CHL,1985,60110.53515625000000000
rgdpna,CHL,1986,63474.45703125000000000
rgdpna,CHL,1987,67660.14062500000000000
rgdpna,CHL,1988,72606.96093750000000000
rgdpna,CHL,1989,80274.42968750000000000
rgdpna,CHL,1990,83242.64062500000000000
rgdpna,CHL,1991,89876.99218750000000000
rgdpna,CHL,1992,100912.10937500000000000
rgdpna,CHL,1993,107962.10156250000000000
rgdpna,CHL,1994,114124.70312500000000000
rgdpna,CHL,1995,126253.39062500000000000
rgdpna,CHL,1996,135613.20312500000000000
rgdpna,CHL,1997,144571.23437500000000000
rgdpna,CHL,1998,149242.15625000000000000
rgdpna,CHL,1999,148106.64062500000000000
rgdpna,CHL,2000,154755.26562500000000000
rgdpna,CHL,2001,159981.40625000000000000
rgdpna,CHL,2002,163475.57812500000000000
rgdpna,CHN,1952,176533.84375000000000000
rgdpna,CHN,1953,189198.20312500000000000
rgdpna,CHN,1954,196298.90625000000000000
rgdpna,CHN,1955,204092.28125000000000000
rgdpna,CHN,1956,230878.53125000000000000
rgdpna,CHN,1957,242236.31250000000000000
rgdpna,CHN,1958,276880.34375000000000000
rgdpna,CHN,1959,291304.84375000000000000
rgdpna,CHN,1960,285155.06250000000000000
rgdpna,CHN,1961,231305.73437500000000000
rgdpna,CHN,1962,230462.46875000000000000
rgdpna,CHN,1963,249603.14062500000000000
rgdpna,CHN,1964,281814.59375000000000000
rgdpna,CHN,1965,316580.65625000000000000
rgdpna,CHN,1966,341252.81250000000000000
rgdpna,CHN,1967,329961.65625000000000000
rgdpna,CHN,1968,321062.09375000000000000
rgdpna,CHN,1969,352951.84375000000000000
rgdpna,CHN,1970,394344.43750000000000000
rgdpna,CHN,1971,421948.53125000000000000
rgdpna,CHN,1972,437982.59375000000000000
rgdpna,CHN,1973,472583.21875000000000000
rgdpna,CHN,1974,483452.62500000000000000
rgdpna,CHN,1975,525513.00000000000000000
rgdpna,CHN,1976,517104.78125000000000000
rgdpna,CHN,1977,556404.75000000000000000
rgdpna,CHN,1978,621504.12500000000000000
rgdpna,CHN,1979,668569.68750000000000000
rgdpna,CHN,1980,720995.18750000000000000
rgdpna,CHN,1981,758797.81250000000000000
rgdpna,CHN,1982,827521.12500000000000000
rgdpna,CHN,1983,917331.81250000000000000
rgdpna,CHN,1984,1056546.25000000000000000
rgdpna,CHN,1985,1198822.87500000000000000
rgdpna,CHN,1986,1304875.25000000000000000
rgdpna,CHN,1987,1456022.37500000000000000
rgdpna,CHN,1988,1620270.12500000000000000
rgdpna,CHN,1989,1686105.00000000000000000
rgdpna,CHN,1990,1750835.00000000000000000
rgdpna,CHN,1991,1911543.12500000000000000
rgdpna,CHN,1992,2183760.25000000000000000
rgdpna,CHN,1993,2488707.50000000000000000
rgdpna,CHN,1994,2814247.50000000000000000
rgdpna,CHN,1995,3121703.25000000000000000
rgdpna,CHN,1996,3434139.75000000000000000
rgdpna,CHN,1997,3753413.00000000000000000
rgdpna,CHN,1998,4047430.75000000000000000
rgdpna,CHN,1999,4355838.50000000000000000
rgdpna,CHN,2000,4723091.50000000000000000
